InscripID_x,Provenance_Ancient_City,Prov_Ancient_City_Latitude,Prov_Ancient_City_Longitude,Prov_Ancient_City_Source,Prov_Ancient_City_Long.Lat_Source,InscripID_y,Literature,Inscription.Description,Transcriptions,Online.Database.ID,Date_Category,Dates.Found.in.Databases,**Revised/New.Date.Range**,Trismegistos.Link,Other Links (Esp. PH links),CONSULS,Unnamed: 11,Original.Translated.Date,Original.Date.by.Century,Original.Date.Half.Century,Original.Method.Determining.Date,InscripID,Focus.Deity.Epithet.1,Focus.Deity.Epithet.2,Focus.Deity.Epithet.3,Focus.Deity.Epithet.4,Focus.Deity.Epithet.5,Focus.Deity.Epithet.6,Deity.2.Epithet.1,Deity.2.Epithet.2,Deity.2.Epithet.3,Deity.2.Epithet.4,Deity.3.Epithet.1,Deity.3.Epithet.2,Deity.3.Epithet.3,Deity.4.Epithet.1,Deity.4.Epithet.2,Deity.5.Epithets,NearestCity,LastCentury
11.0,Roma,41.8917375,12.4861685,EDR,TM,11,"ISDoli 00006 = CCID 00373 = AE 1938, 00061 = AE 1940, +00077; AE 1940, 0075",,"EDCS-15700185: B(ona) F(ortuna) / ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) Aet(erni) Cons(ervatoris) / Annius Iulianus et Annius Victor patroni huius / loci donum posuerunt tabulam marmoream et / honorem(!) fratribus suis patronis etiam et candidatis / per M(arcum) Aur(elium) Oenopionem Acacium sacerd(otem) et patrem candidat(orum) // Patr(onus) Aur(elius) Ma/gnesius / Lam<pr=RP>ias / patronus / Mem(mius?) Leo // Patr(onus) / Aur(elius) Sarapiacus / G(e)m(inius?) Felix / Vi(bius) Eutycianus / Cor(nelius) Crescentianus / Aur(elius) Victorinus / Aur(elius) Timotheus // Patr(onus) / Aur(elius) Asclepiodo/tus / M(arcus) Aur(elius) Eutyces / Aturmarurius(?) / T(itus) Ann(ius) Nicevitus / Flor() Aelianus / Campanus iunior // Patr(onus) Suaetrius Clo/dianius / Aur(elius) Antonini(anus?) iunio(r) / Gelasius inaurat(or) / Aur(elius) Gelasius Acaci / Gr(anius) Deuterius // Patr(onus) / Fl(avius) Campanus / Suet(rius?) Exupera(n)s / Suet(rius?) Primus / Suet(rius?) Ampliatus / Aur(elius) Romanus sac(erdos) / Aur(elius) Maximus sacer(dos) / Suet(rius?) Bacradis // Patr(onus) / Aur(elius) Vitalio / Aur(elius) Masculinus / Aur(elius) Fortunatus / Bulcacius(!) Festus   ~~~~~~ HD020859: B(onae) F(ortunae) / ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) aet(erni) cons(ervatoris) / Annius Iulianus et Annius Victor patroni huius / loci donum(!) posuerunt tabulam marmoream et / honorem(!) fratribus suis patronis etiam et candidatis / per M(arcum) Aur(elium) Oenopionem Acacium sacerd(otem) et patrem candidat(orum) // Patr(onus) Aur(elius) Ma/gnesius / Lamrpias(!) / patronus / Mem(mius?) Leo // Patr(oni) / Aur(elius) Sarapiacus / G(e)m(---) Felix / Vi(bius) Eutyc(h)ianus / Cor(nelius) Crescentianus / Aur(elius) Victorinus / Aur(elius) Timotheus // Patr(oni) / Aur(elius) Asclepiodo/tus / M(arcus) Aur(elius) Eutyc(h)es / Aturmarurius(?) / T(itus) Ann(ius) Nicevitus / Flor(---) Aelianus / Campanus Iunior // Patr(oni) Suaretrius(!) Clo/dianius / Aur(elius) Antonini(anus?) Iunio / Gelasius inaurat(or) / Aur(elius) Gelasius Acaci / Gr(anius) Deuterius // Patr(oni) / Fl(avius) Campanus / Suet(rius?) Exupera(n)s / Suet(rius?) Primus / Suet(rius?) Ampliatus / Aur(elius) Romanus sac(erdos) / Aur(elius) Maximus sacer(dos) / Suet(rius?) Bacradis(!) // Patr(oni) / Aur(elius) Vitalio / Aur(elius) Masculinus / Aur(elius) Fortunatus / Bulcacius(!) Festus    ~~~~~~ EDR073423: B(onae) F(ortunae). / Ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) Aet(erni) Cons(ervatoris), / Annius Iulianus et Annius Victor, patroni huius / loci, donum posuerunt tabulam marmoream et / [5] honorem fratribus suis, patronis etiam et candidatis, / per M(arcum) Aur(elium) Oenopionem Acacium sacerd(otem) et patrem candidat(orum). /// 〈:columna I〉 / Patr(onus) / Aur(elius) Ma= / gnesius / Lamrpias;(:Lamprias) / [5] patronus / Mem(mius) Leo. // 〈:columna II〉 / Patr(onus) / Aur(elius) Sarapiacus; / G(e)m(inius) Felix, / Vi(bius) Eutycianus,(:Eutychianus) / [5] Cor(nelius) Crescentianus, / Aur(elius) Victorinus, / Aur(elius) Timotheus. // 〈:columna III〉 / Patr(onus) / Aur(elius) Asclepiodo= / tus; / M(arcus) Aur(elius) Eutyces(:Eutyches) / [5] Aturmarurius, / T(itus) Ann(ius) Nicevitus, / Flor(---) Aelianus, / Campanus Iunior. // 〈:columna IV〉 / Patr(onus) Suaetrius Clo= / dianius; / Aur(elius) Antoninus, / Aur(elius) Antonini(us) Iunio(r), / [5] Gelasius inaurat(or), / Aur(elius) Gelasius Acaci, / Gr(---) Deuterius. // 〈:columna V〉 / Patr(onus) / Fl(avius) Campanus; / Suet(rius) Exupera(n)s, / Suet(rius) Primus, / [5] Suet(rius) Ampliatus, / Aur(elius) Romanus sac(erdos), / Aur(elius) Maximus sacer(dos), / Suet(rius) Bacradis. // 〈:columna VI〉 / Patr(onus) / Aur(elius) Vitalio; / Aur(elius) Masculinus, / Aur(elius) Fortunatus, / [5] Bulcacius(:Vulcacius) Festus.",HD020859 ; EDCS-15700185 ; EDR073423 ; TM 263779,I,EDCS: 212 to 250; EDR: 212 d.C. / 250 d.C.  (nomina; palaeographia); HD: none ; TM: AD 212 - 250,3rd C CE,https://www.trismegistos.org/text/263779,,,,212 to 250 AD,3rd century CE,1st Half 3rd C CE,Frankfurt Database (EDCS); Clauss-Slaby,11.0,Optimus,Maximus,Dolichenus,Aeternus,Conservator,0,0,0,0,0,0,0,0,0,0,0,Rome,3
12.0,Roma,41.8917375,12.4861685,EDR,TM,12,"Heidelberg Database (HD): AE 1940, 0076. ; CCID 376; Taf. 80, 376. / Eagle Database (EDR): Epigraphica, 01, 1939, pp. 132-133, nr. 7 (A.M. Colini) - AE 1940 (1) AE 1940, 0076 (2) A.H. Kan, Juppiter Dolichenus. Sammlung der Inschriften und Bildwerke, Leiden 1943, nr. 145 (3) P. Merlat, Répertoire des inscriptions et monuments figurés du culte de Jupiter Dolichenus, Paris 1951, nr. 195 (4) Hommages a M.J. Vermaseren, Leiden 1978, pp. 1195 ss. (M.P. Speidel) (5) CCID 0376 (6) HD020862 (H. Niquet) (7) Orientalia Sacra Urbis Romae, Dolichena et Heliopolitana. Recueil d'études archéologiques et historico-réligieuses sur les cultes cosmopolites d'origine commagénienne et syrienne (Studia Archeologica 84), Roma 1997, pp. 125-127, nr. 15 con foto (8) /  EDCS-15700183: ISDoli 00007 = CCID 00376 = AE 1940, 00076 ; Collar, Religious Networks, p. 111      ",,"Heidelberg Database (HD020862): B(onae) [F(ortunae)] / ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) a(eterni) [cons(ervatoris)] / totius mundi Aur(elius) Mag[nesi]/us candid(atus) et patronus hu[ius] / loci pro salute sua et Aur[eli] / Sarapiaci patroni huius [loci] / et suorum omnium maceria s[ae]/psit loc(um) sacr(um) dei(!) magno Comma[g(enorum)] / per M(arcum) Aur(elium) Hoinopionem(!) Acacium / sacerdotem et patre(m) candidator[um] / Eagle Database (EDR073424): B(ona) [f(ortuna)]. Ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) A(eterni) [Cons(ervatoris)] totius mundi, Aur(elius) Magṇ[esi]= us, candid(atus) et patronus hu[ius] 5 loci, pro salute sua et Auṛ[eli] Sarapiaci, patroni huius [loci], et suorum omnium, maceria s[ae]= psit loc(um) sacr(um) dei magno Comma[g(enorum)] per M(arcum) Aur(elium) Hoinopionem Acacium, 10 sacerdotem et patre(m) candidatoṛ[um]. / EDCS-15700183: B(ona) [F(ortuna)] / ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) A(eterni) [Cons(ervatoris)] / totius mundi Aur(elius) Mag[nesi]/us candid(atus) et patronus hu[ius] / loci pro salute sua et Aur[eli] / Sarapiaci patroni huius [loci] / et suorum omnium maceria s[ae]/psit loc(um) sacr(um) dei(!) Magno Comma[g(enorum)] / per M(arcum) Aur(elium) Hoinopionem Acacium / sacerdotem et patre(m) candidator[um]",HD020862 ; EDR073424; EDCS-15700183 ; TM 263780,I,EDCS: 212 to 250 ; EDR: 212 d.C. / 250 d.C. ; HD: none ; TM: AD 212 - 250,3rd C CE,https://www.trismegistos.org/text/263780,,,,212 to 250 AD,3rd century CE,1st Half 3rd C CE,Eagle Database (EDR),12.0,Optimus,Maximus,Dolichenus,Aeternus,Conservator totius mundi,0,0,0,0,0,0,0,0,0,0,0,Rome,3
13.0,Roma,41.8917375,12.4861685,EDR,TM,13,"Heidelberg Database (HD): AE 1940, 0079 ; CCID 378; Taf. 83, 378; ISDoli 00010 / Frankfurt Database (EDCS): ISDoli 00010 = CCID 00378 = AE 1940, 00079 = Pahl-2010, 00054",,"HD020865: Ex iussu I(ovis) O(ptimi) M(aximi) D(olicheni) L(ucius) Tettius Hermes et / L(ucius) Tettius Romanus f(ilius) meus pro sa/lute sua et suorum sigilla / castorum marmorea d(ono) d(edimus).    ~~~~~ EDCS-15700184: Ex iussu I(ovis) O(ptimi) M(aximi) D(olicheni) L(ucius) Tettius Hermes et / L(ucius) Tettius Romanus f(ilius) meus pro sa/lute sua et suorum sigilla / Castorum marmorea d(onum) d(ederunt). ~~~~~ EDR073425: Ex iussu I(ovis) O(ptimi) M(aximi) D(olicheni) L(ucius) Tettius Hermes et / L(ucius) Tettius Romanus, f(ilius) meus, pro sa= / lute sua et suorum sigilla / Castorum marmorea d(ono) d(ederunt).",HD020865 ; EDCS-15700184 ; EDR073425 ; TM 263781,I,EDCS: 201 to 250; EDR: 201 d.C. / 250 d.C.; HD: none ; TM: first half 3rd century AD: AD 200 - 250,3rd C CE,https://www.trismegistos.org/text/263781,,,,201 to 250 AD ,3rd century CE,1st Half 3rd C CE,Frankfurt Database (EDCS) / Eagle Database (EDR),13.0,Optimus,Maximus,Dolichenus,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,3
14.0,Roma,41.8917375,12.4861685,EDR,TM,14,"AE 1940, 0080. ; CCID 385; Taf. 86, 385. ; EDR076282; ISDoli 00012 = ISDoli 00013; Epigraphica, 01, 1939, pp. 137-138, nr. 13 (A.M. Colini) - AE 1940 (1), AE 1940, 0080 (2), A.H. Kan, Juppiter Dolichenus. Sammlung der Inschriften und Bildwerke, Leiden 1943, nr. 149 (3), P. Merlat, Répertoire des inscriptions et monuments figurés du culte de Jupiter Dolichenus, Paris 1951, nr. 205 (4), CCID 0385 (5), HD020868 (H. Niquet) (6), Orientalia Sacra Urbis Romae, Dolichena et Heliopolitana. Recueil d'études archéologiques et historico-réligieuses sur les cultes cosmopolites d'origine commagénienne et syrienne (Studia Archeologica 84), Roma 1997, pp. 143-146, nr. 23A-B con foto (E. Zappata) (7)   ",,EDCS-29200158: [Ex praecepto I(ovis) O(ptimi) M(aximi) D(olicheni) Aeterni Conser]va/[toris toti]us poli / [pro s(alute) Imp(eratoris) Caes(aris) P(ubli) Licini] Gallieni P(ii) F(elicis) / [Aug(usti) et Corneliae Sa]loninae [A]ug(ustae) / [3 to]tiusqu[e] domus / [divinae 3]OP[ // ]IESIQ[3] / [3 devot]us Numini ma[iestatique eorum] / [sacrari]um(?) cum ianuis et [ // [Ex praecep]to I(ovis) O(ptimi) M(aximi) [D(olicheni) Aeterni Co]nserv[atoris // pro sal]ute [d(omini)] n(ostri) / [3] Pii / [3 sace]rdotes / [3 huius] loci ~~~~ HD020868: [Ex praecepto Iovis Optimi Maximi Dolicheni aeterni conser]va/[toris toti]us poli(s) / [pro salute Imperatoris Caesaris Publi Licini] Gallieni P(ii) F(elicis) / [Augusti et Corneliae Sa]loninae [A]ug(ustae) / [et? --- to]tiusqu[e] domus / [divinae ------ // ------]ES[---]Q[---] / [--- devot]us numini ma[iestatique eorum] / [---]um cum ianuis et [---] / [--- dedicavit?] ~~~~ EDR073426: <: Frg. a〉/ [Ex praece] pto I (ovis) O (ptimi) M (aximi) [D (olicheni)] / [Aeterni Co] nserv [atoris] / [---] + AT [---] / ----- - / <: Frg. b〉/ [--- pro sa] ḷute [D (omini?)] N (ostri) /〚--- Pii〛/ [--- sac]ẹrdotes / [et patroni? huius] ḷoci. / ~~~~ EDR076282: <: Frg. a〉/ [Ex praecepto I (ovis) O (ptimi) M (aximi) D (olicheni) Aeterni Conse] ṛva = / [toris tot] polius poli / [pro salute Imp (eratoris) Caes (aris) P (ubli) Licini] Gallieni P (ii) F (helicis) / [Aug (usti) and Corneliae Sa] loninae [A] ug (ustae) / [et liberor (um) eorum? to] tiusqu [e] domus / [divinae ---] +++ [---] / ------ / <: Frg. b〉/ [---] + ES + Q [---] / [devot] us numini ma [iestatique eorum ---?] / [---] um cum ianuis et [---]. /,"HD020868 (photo), EDCS-29200158 ; EDR076282 ; TM 264824",I,EDCS: a: (referring to inscription on Inscrip ID 16) 253 to 268; [[b:  (referring to inscription on Inscrip ID 1100) 251 to 320]]; EDR: 253 d.C. / 268 d.C.; HD: none ; TM: AD 253 - 268,3rd C CE,https://www.trismegistos.org/text/264824,,,,a:  253 to 268 AD;   b:  251 to 320 AD,3rd-4th century CE,2nd Half 3rd C CE ; 2nd Half 3rd C CE / 1st Half 4th C CE,Frankfurt Database (EDCS),14.0,Optimus?,Maximus?,Dolichenus?,Aeternus?,Conservator totius polis,0,0,0,0,0,0,0,0,0,0,0,Rome,3
15.0,Roma,41.8917375,12.4861685,EDR,TM,15,"HD021352: AE 1951, 0184. ; AE 1954, 0083 ~~~~~ EDCS-12200385: Denkm 00030 = AIIRoma-04, 00113 = AE 1951, 00184 = AE 1954, +00083",,"HD021352: Iovi Optimo Maxim[o] / pro salute Imp(eratoris) n(ostri) / T(iti) Ael(i) [H]adr(iani) Anton(ini) Aug(usti) P(ii) p(atris) p(atriae) / et Aur(eli) Caes(aris) et liber(orum)q(ue) eor(um) / sub Ba[io] Pudente trib(uno) / et |(centurionibus) exer[c]it(atoribus) Ael(io) Sabino / [Ca]ssio(?) Lon[gi]n[o -]N[--]P[-] / A(---) R[oma]no(?) F[l(avio) Mercu]riale(?) M(arcus) Ulp(ius) / Honor[atianu]s(?) eq(ues) sing(ularis) / ipsius et [---]obus frat(er) / eius et Su[---]s Adlectus / Primus Ce[lsu]s Acmazon / Fortunatus v(otum) s(olverunt) l(aeti) l(ibentes) m(erito) / Pr(a)esente et [R]ufino co(n)s(ulibus)     ~~~~~ EDCS-12200385: Iovi Optimo Maxim(o) / pro salute Imp(eratoris) n(ostri) / T(iti) Ael(ii) Hadr(iani) Anton(ini) Aug(usti) P(ii) p(atris) p(atriae) / et Aur(elii) Caes(aris) et liber(orum)q(ue) eor(um) / sub Baio Pudente trib(uno) / et |(centurionibus) exercit(atoribus) Ael(io) Sabino / Cassio Lon[gi]no Ulp(io) / Agri[pp]ino Fl(avio) Ceriale M(arcus) Ulp(ius) / Honora[tus de]c(urio) eq(uitum) sing(ularium) / ipsius et [Pr]obus frat(er) / eius et Sur[illu]s Adlectus / Primus Ce[rtu]s Acmazon / Fortunatus v(otum) s(olverunt) l(ibentes) l(aeti) m(erito) / Praesente et Rufino co(n)s(ulibus)      ~~~~~ EDR073833: Iovi Optimo Maxim(o) / pro salute Imp(eratoris) n̅(ostri) / T(iti) Ael(i) Ḥạdr(iani) Anton(ini) Aug(usti) P(ii) p(atris) p(atriae) / et Aur(eli) C̣aes(aris) et liber(orum)q(ue) eor(um); / sub Baịọ Puḍeṇṭe trib(uno) / et ((centurionibus)) exeṛc̣it(atoribus) Ạel(io) Sạbino, / C̣ạssio Lon[gi]ṇọ, Ụlp(io) / Ag̣ṛị[pp]ịno, Fḷ(avio) C̣ẹriale, Ṃ(arcus) Ulp(ius) / Honorạ[tus de]c̣(urio) eq(uitum) sing(ularium) / ipsius et Ạ[el(ius)] P̣[r]obus frat(er) / eius et Suṛ[illu]s (?), Adlectus, / Primus, Ce[rtu]s (?), Acmazon, / Fortunatus v(otum) s(olverunt) l(aeti) l(ibentes) m(erito). / Presente et [R]ufino co(n)s(ulibus). /",HD021352 ; EDCS-12200385 ; EDR073833 ; TM 263958,I,"EDCS: 153 to 153 ; EDR: 153 d.C. / 153 d.C.  (historia, antiquitates; palaeographia; nomina); HD: none ; TM: consulate of L. Fulvius C. Bruttius Praesens polyonymus and A. Iunius Rufinus: AD 153",2nd C CE,https://www.trismegistos.org/text/263958 ,,TM: consulate of L. Fulvius C. Bruttius Praesens polyonymus and A. Iunius Rufinus,,153 AD ,2nd century CE,2nd Half 2nd C CE,Pr(a)esente et [R]ufino co(n)s(ulibus) / Frankfurt Database (EDCS),15.0,Optimus,Maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,2
16.0,Roma,41.8917375,12.4861685,EDR,TM,16,"HD022044: AE 1938, 0063. ; AE 1948, p. 60 s. n. 158. ; AE 1940, p. 29 s. n. 79. / EDCS-15200139: ISDoli 00011 = SIRIS 00391 = CCID 00365 = RICIS-02, 00501/0128 = AE 1938, 00063 = AE 1940, +00079 = AE 1948, +00158",,HD022044: I(ovi) O(ptimo) M(aximo) Dolicheno Serapi et [Isidi I]unoni     ~~~~~~ EDCS-15200139:  I(ovi) O(ptimo) M(aximo) Dolicheno Serapi et [Isidi I]unoni ~~~~ EDR073360: I(ovi) O(ptimo) M(aximo) Dolicheno Serapi et [Isidi I]unoni.,HD022044 ; EDR073360 ; EDCS-15200139 ; TM 263754,I,EDCS: 151 to 200; EDR: 151 d.C. / 200 d.C. ; HD: none ; TM:  second half 2nd century AD: AD 150 - 199,2nd C CE,https://www.trismegistos.org/text/263754,,,,151 to 200 AD,2nd century CE,2nd Half 2nd C CE,Frankfurt Database (EDCS),16.0,Optimus,Maximus,Dolichenus,Serapis,0,0,0,0,0,0,0,0,0,0,0,0,Rome,2
17.0,Roma,41.8917375,12.4861685,EDR,TM,17,"HD022047: AE 1938, 0064. ; AE 1948, p. 60 s. n. 158. ; AE 1940, p. 30 s. n. 80. ; CCID 386. ~~~ EDCS-15200140: ISDoli 00014 = SIRIS 00392 = CCID 00386 = RICIS-02, 00501/0129 = AE 1938, 00064 = AE 1940, +00080 = AE 1948, +00158",,HD022047: Iovi Optimo Dolicheno d(onum) d(edit) // P(ublius) Egnatius Fructus    ~~~~~~EDCS-15200140: Iovi Optimo Dolicheno d(onum) d(edit) // P(ublius) Egnatius Fructus ~~~~ EDR073361: Iovi Optimo Dolicheno d(ono) d(edit) / P(ublius) Egnatius Fructus.,HD022047 ; EDR073361 ; EDCS-15200140 ; TM 263755,I,EDCS: 253 to 300 ; EDR: 253 d.C. / 300 d.C. ; HD: none ; TM: AD 253 - 299,3rd C CE,https://www.trismegistos.org/text/263755,,,,253 to 300 AD,3rd century CE,2nd Half 3rd C CE,Frankfurt Database (EDCS),17.0,Optimus,Dolichenus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,3
18.0,Roma,41.8917375,12.4861685,EDR,TM,18,"ISDoli 00005; AE 1938, 0065. ; AE 1940, 0074. ; CCID 371. EDCS: ISDoli 00005 = CCID 00371 = AE 1938, 00065 = AE 1940, 00074 = Pahl-2010, 00046",,"HD022050: Iussu Iovis O(ptimi) M(aximi) Dolecheni(!) // P(ublius) Albius Euhelpistus / libert(us) // d(ecreto) d(ecurionum) // Aniceti / sacer(dos) Apollinare(!) et Lucius b(ona) f(ortuna). ~~~~~ EDCS-15700188: Iussu Iovis O(ptimi) M(aximi) Dol<i=E>cheni // P(ublius) Albius Euhelpistus / libert(us) Aniceti // d(onum) d(edit) // sacer(dote) Apollinare et Lucius(!) b(ona) F(ortuna)     ~~~~~ EDR073362:〈:in parte superiore〉Iussu Iovis O(ptimi) M(aximi) Dolecheni(:Dolicheni) // 〈:in parte inferiore〉P(ublius) Albius Euhelpistus, / libert(us) Aniceti, /d(ono) d(edit) / sacer(dote) Apollinare, `et Lucius. B(ona) f(ortuna).´",HD022050 ; EDR073362 ; EDCS-15700188 ; TM 263756,I,EDCS: 101 to 200 ; EDR: 101 d.C. / 200 d.C.  (archaeologia) ; HD: none ; TM: 2nd century AD: AD 100 - 199,2nd C CE,https://www.trismegistos.org/text/263756,,,,101 to 200 AD,2nd century CE,1st Half 2nd C CE / 2nd Half 2nd C CE,Frankfurt Database (EDCS),18.0,Optimus,Maximus,Dolichenus,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,2
19.0,Roma,41.8917375,12.4861685,EDR,TM,19,"HD: AE 1946, 0091. ; EDCS: AE 1946, 00091",,EDCS-15300589: Iovi Silvano / sacrum et / numini domus / divinae Aug(ustae) et / Genio coriaror(um) / confectorum / A(ulus) Fabius / Servandi lib(ertus) / Onesimus / d(onum) d(edit) ~~~~~ HD022504: Iovi Silvano / sacrum et / numini domus / divinae Aug(ustae) et / Genio coriaror(um) / confectorum / A(ulus) Fabius / Servandi lib(ertus) / Onesimus / d(ono) d(edit) ~~~~~ EDR073564: Iovi Silvano / sacrum et / Numini domus / divinae Aug (ustae) et / Genio coriarior (um) / confectorum / A (ulus) Fabius / Servandi lib (ertus) / Onesimus / d (ono) d (edit). /,HD022504 ; EDCS-15300589 ; EDR073564 ; TM 263862,I,EDCS: 151 to 300 ; EDR: 151 d.C. / 300 d.C.  (formulae) ; HD: none ;  TM: mid 2nd - 3rd century AD: AD 150 - 299,2nd-3rd C CE,https://www.trismegistos.org/text/263862,,,,151 to 300 AD,2nd-3rd century CE,2nd Half 2nd C CE / 1st Half 3rd C CE / 2nd Half 3rd C CE,Frankfurt Database (EDCS),19.0,Silvanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,3
20.0,Roma,41.8917375,12.4861685,EDR,TM,20,"E 1935, 0130. ; HD: AE 1935, 0130. ; EDCS: NSA-1935-98 = AE 1935, 00130",,EDCS-16000347: I(ovi) O(ptimo) M(aximo) / Brontonti / Arruntia Hygia / matrona / votorum suorum / compos / pro reditu{m} donum / solvit      ~~~~~~ EDR073291: I (ovi) O (ptimo) M (aximo) / Brontonti / Arruntia Hygia / matrona / votorum suorum / compos / pro reditum donum / solvit. /      ~~~~~~ HD023365: I(ovi) O(ptimo) M(aximo) / Brontonti / Arruntia Hygia / matrona / votorum suorum / compos / pro reditum(!) donum(!) / solvit,HD023365 ; EDCS-16000347 ; EDR073291 ; TM 263715,I,EDCS: 151 to 300 ; EDR: 151 d.C. / 300 d.C.  (palaeographia) ; HD: none ; TM:  mid 2nd - 3rd century AD: AD 150 - 299,2nd-3rd C CE,https://www.trismegistos.org/text/263715,,,,151 to 300 AD,2nd-3rd century CE,2nd Half 2nd C CE / 1st Half 3rd C CE / 2nd Half 3rd C CE,Frankfurt Database (EDCS),20.0,Optimus,Maximus,Bronton,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,3
21.0,Roma,41.8917375,12.4861685,EDR,TM,21,"HD023570: AE 1907, 0096. ; AE 1914, p. 45-46 s. n. 205. ; AE 1908, p. 20 s. n. 76. ; AE 1908, p. 25 s. n. 100. ; AE 1907, p. 30 s. n. 98. ; AE 1907, p. 61 s. n. 213. ; CIL 06, 36792. ~~~~~ EDCS-19600461: CIL 06, 36792 = D 09282 = Epigrafia-01, p 259 = AE 1907, 00096 = AE 1907, +00213 = AE 1908, +00076 = AE 1908, +00100 = AE 1914, +00205 ~~~~ EDR072156: CIL 06, 36792 (1), ILS 9282 (2), Mem. Am. Ac. Rome, 17, 1940, p. 50 e nt. 243 (S.M. Savage) (3), HD023570 (A. Scheithauer) (4), Cfr. LTUR, 03, p. 138 (J. Calzini Gysens) (5), Cfr. Ianiculum - Gianicolo. Storia, topografia, monumenti, leggende dall'antichità al rinascimento, Roma 1996, pp. 53-54 (J. Calzini Gysens) (6), Cfr. Orientalia Sacra Urbis Romae. Dolichena et Heliopolitana. Recueil d'études archéologiques et historico-réligieuses sur les cultes cosmopolites d'origine commagénienne et syrienne, Roma 1996, pp. 268-269 (J. Calzini Gysens); p. 296 e nt. 40; p. 298 (F. Duthoy - J. Frel) (7), Cfr. The representation and perception of Roman Imperial power. Proceedings of the third workshop of the international network ""Impact of Empire"" (Roman Empire, c. 200 B.C.-A.D. 476), a cura di L. de Blois, Amsterdam 2003, p. 221 (S. Panciera) = S. Panciera, Epigrafi, epigrafia, epigrafisti. Scritti vari editi e inediti (1956-2005) con note complementari e indici, Roma 2006, p. 526 e nt. 35 (8), Cfr. Epigrafia 2006 (Tituli 9), Roma 2008, p. 259, nr. 11 (L. Chioffi) (9)        ",,HD023570: Sac(rum) Aug(usto) / Iovi Maleciabrudi / M(arcus) Oppius Acroecus(!) / et T(itus) Sestius Agathange/[lus ---].     ~~~~~ EDCS-19600461: Sac(rum) Aug(usto) / Iovi Maleciabrudi / M(arcus) Oppius Agroecus / et T(itus) Sextius Agathangel(us) / [d(onum)] d(ederunt)     ~~~~~ EDR072156: 《I(ovi) O(ptimo) M(aximo) H(eliopolitano) s(acrum)》/ Sac(rum) Aug(usto) / Iovi Maleci̅a̅brudi / M(arcus) Oppius Agroecus / et T(itus) Sextius Agathange= / [lus d(onum)] d(ederunt). /,HD023570 ; EDCS-19600461 ; EDR072156 ; TM 263400,I,"EDCS: 242 to 300 ; EDR: 242 AD / 300 AD (archaeologia; historia, antiquitates) ; TM: AD 242 - 299",3rd C CE,https://www.trismegistos.org/text/263400,,,,242 to 300 AD,3rd century CE,1st Half 3rd C CE / 2nd Half 3rd C CE,Frankfurt Database (EDCS) ; Eagle Database (EDR) ; Trismegistos (TM),21.0,Maleciabrudes,0,0,0,0,0,Optimus,Maximus,Heliopolitanus,0,0,0,0,0,0,0,Rome,3
23.0,Roma,41.8917375,12.4861685,EDR,TM,23,"CIL 06, 36786 = MNR-01-07-01, p 89 = TermeDiocleziano-01, p 477; AE 1912, 0036; AE 1912, p. 69 s. n. 238. ",,"EDCS-19600455: Iovi / Silvano / Salutari sacr(um) / vilici horreor(um) / Cocceius Cosmus / Pyramus / A(uli) Atini Phosphori / Eutyches Moschi / Vinicius Dius / d(onum) d(ederunt)      ~~~~~~ EDR072475: Iovi, / Silvano / Salutari saĉr (um), / vilici horreôr (um) / Cocceius Cosm̂us, / Pyramus, / A (uli) Atini Phosphori 〈: servus〉, / Eutyches Moschi 〈: servus〉, / Vinicius Dius / d (ono) d (ederunt). /     ~~~~~~ HD027921: Iovi / Silvano / Salutari sacr(um) / vilici horreor(um) / Cocceius Cosmus / Pyramus / A(uli) Atini Phosphori / Eutyches Moschi / Vinicius Dius / d(ono) d(ederunt)",HD027921 ; EDCS-19600455 ; EDR072475 ; TM 263062,I,EDCS: 71 to 130 ; EDR: 71 d.C. / 130 d.C.  (archaeologia; palaeographia) ; HD: none ; TM: late 1st - early 2nd century AD: AD 75 - 125,1st-2nd C CE,https://www.trismegistos.org/text/263062,,,,71 to 130 AD ,1st-2nd century CE,2nd Half 1st C CE / 1st Half 2nd C CE,Frankfurt Database (EDCS) ,23.0,Iuppiter-no epithet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rome,2
